 1	42105.08099999813
10	6753.50300000022
1000	9455.701000000165
100001	0.0
100002	0.0
100003	0.0
100005	0.0
100006	0.0
100007	0.0
100008	0.0
100009	0.0
10001	1938.7690000000255
100010	0.0
100011	0.0
100012	0.0
100013	0.0
100014	0.0
100017	0.0
100018	0.0
100019	0.0
10002	2456.468000000019
100020	0.0
100021	0.0
100022	0.0
100023	0.0
100024	0.0
100025	0.0
100026	0.0
100027	0.0
100028	0.0
100029	0.0
10003	1256.6279999999995
100032	0.0
100033	0.0
100034	0.0
100035	0.0
100036	0.0
100037	0.0
100038	0.0
10004	18890.944000000014
100040	0.0
100041	0.0
100042	0.0
100043	0.0
100044	0.0
100045	0.0
100046	0.0
100047	0.0
100048	0.0
100049	0.0
10005	1052.3169999999916
100050	0.0
100051	0.0
100052	0.0
100053	0.0
100054	0.0
100055	0.0
100056	0.0
100057	0.0
100059	0.0
10006	1153.2209999999955
100060	0.0
100061	0.0
100062	0.0
100063	0.0
100064	0.0
100065	0.0
100066	0.0
100068	0.0
100069	0.0
10007	939.3909999999923
100070	0.0
100071	0.0
100072	0.0
100073	0.0
100074	0.0
100075	0.0
100076	0.0
100077	0.0
100078	0.0
100079	0.0
10008	403.96699999999726
100080	0.0
100081	0.0
100082	0.0
100083	0.0
100085	0.0
100086	0.0
100087	0.0
100088	0.0
100089	0.0
10009	1103.2079999999953
100090	0.0
100091	0.0
100092	0.0
100093	0.0
100094	0.0
100095	0.0
100096	0.0
100097	0.0
100098	0.0
100099	0.0
1001	7277.659000000162
10010	1154.6529999999964
100100	0.0
100101	0.0
100102	0.0
100103	0.0
100104	0.0
100105	0.0
100106	0.0
100107	0.0
100108	0.0
10011	1324.0270000000046
100110	0.0
100111	0.0
100112	0.0
100113	0.0
100114	0.0
100116	0.0
100117	0.0
100118	0.0
100119	0.0
10012	934.6269999999918
100120	0.0
100121	0.0
100122	0.0
100123	0.0
100124	0.0
100125	0.0
100126	0.0
100127	0.0
100128	0.0
100129	0.0
10013	13450.809000000158
100130	0.0
100133	0.0
100135	0.0
100136	0.0
100137	0.0
100138	0.0
100139	0.0
10014	7252.1110000001245
100140	0.0
100141	0.0
100142	0.0
100143	0.0
100145	0.0
100146	0.0
100147	0.0
100148	0.0
100149	0.0
10015	1096.870999999994
100150	0.0
100151	0.0
100152	0.0
100154	0.0
100157	0.0
100158	0.0
100159	0.0
10016	935.6179999999915
100163	0.0
100165	0.0
100166	9.0
100167	0.0
10017	816.8129999999946
100170	12.0
100171	0.0
100172	0.0
100173	0.0
100175	0.0
100177	0.0
100178	0.0
100179	0.0
10018	333.05699999999854
100180	0.0
100181	0.0
100182	0.0
100183	0.0
100184	0.0
100185	0.0
100187	0.0
100188	0.0
100189	0.0
10019	11992.937000000073
100190	0.0
100191	0.0
100192	0.0
100193	0.0
100194	0.0
100195	0.0
100198	0.0
1002	405.162999999998
10020	161.11999999999995
100202	0.0
100203	0.0
100206	0.0
100207	0.0
100208	0.0
100209	0.0
100210	0.0
100211	0.0
100212	0.0
100213	0.0
100214	0.0
100215	0.0
100216	0.0
100218	0.0
100219	0.0
10022	16858.96400000009
100220	0.0
100223	0.0
100225	0.0
100226	0.0
100227	0.0
100228	0.0
100229	0.0
10023	1641.7710000000138
100230	0.0
100232	0.0
100233	0.0
100234	0.0
100235	0.0
100236	2.0
100237	7.0
100238	0.0
100239	0.0
10024	2070.274000000016
100240	29.0
100241	0.0
100242	0.0
100243	0.0
100244	0.0
100245	0.0
100246	0.0
100248	3.0
100249	0.0
10025	1318.022
100250	0.0
100251	16.0
100252	3.0
100253	0.0
100254	1.0
100255	5.0
100256	7.0
100257	0.0
100258	6.0
100259	0.0
10026	1716.5380000000164
100260	0.0
100261	0.0
100264	0.0
100265	0.0
100266	0.0
100267	0.0
100268	0.0
100269	4.0
10027	11040.116000000098
100270	0.0
100271	1.0
100272	0.0
100274	0.0
100276	0.0
100279	0.0
10028	14305.81900000016
100280	0.0
100281	0.0
100282	0.0
100283	0.0
100284	0.0
100285	0.0
100286	0.0
100287	0.0
100288	0.0
100289	0.0
10029	6363.0790000001025
100290	0.0
100291	0.0
100292	0.0
100293	0.0
100294	0.0
100295	0.0
100296	0.0
100297	0.0
100299	0.0
1003	11475.688000000102
10030	5074.707000000057
100301	0.0
100302	0.0
100303	0.0
100304	0.0
100306	0.0
100307	0.0
100308	0.0
10031	3809.941000000011
100310	0.0
100312	0.0
100313	0.0
100314	0.0
100315	0.0
100316	0.0
100317	0.0
100318	0.0
100319	0.0
100320	0.0
100321	0.0
100322	0.0
100323	0.0
100324	0.0
100325	0.0
100326	0.0
100327	0.0
100328	0.0
100329	0.0
10033	417.28899999999754
100330	0.0
100331	3.0
100332	0.0
100333	0.0
100335	0.0
100336	0.0
100337	0.0
100338	0.0
100339	0.0
10034	758.4079999999929
100340	0.0
100341	0.0
100342	0.0
100344	0.0
100345	0.0
100346	0.0
100347	0.0
100348	0.0
100349	0.0
10035	965.8709999999924
100350	0.0
100351	0.0
100352	0.0
100353	0.0
100354	1.0
100355	0.0
100357	0.0
100358	0.0
100359	4.0
10036	714.2149999999949
100360	0.0
100361	3.0
100362	1.0
100363	0.0
100364	3.0
100365	0.0
100366	0.0
100367	0.0
100368	0.0
100369	0.0
10037	15145.300000000152
100370	0.0
100372	0.0
100373	0.0
100375	0.0
100376	0.0
100377	0.0
10038	2861.9210000000166
100380	0.0
100381	0.0
100382	0.0
100383	0.0
100384	0.0
100385	0.0
100386	0.0
100387	0.0
100388	0.0
100389	0.0
10039	4402.809000000041
100390	0.0
100391	3.0
100393	0.0
100394	6.0
100395	0.0
100396	0.0
100398	0.0
100399	0.0
1004	5647.470000000135
10040	3235.3610000000135
100400	0.0
100401	0.0
100402	0.0
100403	0.0
100404	0.0
100405	0.0
100406	0.0
100407	0.0
100408	0.0
100409	0.0
100410	0.0
100411	0.0
100413	0.0
100416	0.0
100417	0.0
100418	0.0
10042	3256.8580000000125
100420	0.0
100421	0.0
100422	0.0
100423	0.0
100424	0.0
100427	0.0
100428	0.0
100429	0.0
10043	2229.890000000033
100430	1.0
100432	0.0
100433	0.0
100434	0.0
100435	0.0
100436	0.0
100437	0.0
100439	0.0
10044	1208.8819999999998
100440	0.0
100441	0.0
100442	0.0
100443	0.0
100444	0.0
100445	0.0
100446	0.0
100447	0.0
100448	0.0
100449	0.0
10045	2999.222000000014
100450	0.0
100451	0.0
100452	0.0
100453	0.0
100454	0.0
100455	0.0
100456	0.0
100457	0.0
100458	0.0
10046	1575.6410000000135
100462	0.0
100463	0.0
100464	0.0
100466	0.0
100467	0.0
100468	0.0
100469	0.0
10047	615.8449999999949
100470	0.0
100472	0.0
100473	0.0
100474	0.0
100475	0.0
100476	0.0
100477	0.0
100478	0.0
100479	0.0
10048	214.17699999999937
100480	0.0
100481	0.0
100482	0.0
100483	0.0
100484	0.0
100485	0.0
100486	0.0
100487	0.0
100488	0.0
100489	0.0
10049	2462.010000000001
100490	0.0
100491	0.0
100492	0.0
100493	0.0
100494	0.0
100495	0.0
100496	0.0
100497	0.0
100498	0.0
100499	0.0
10050	33574.32499999963
100500	0.0
100501	0.0
100502	0.0
100503	0.0
100504	0.0
100505	0.0
100507	0.0
100508	0.0
100509	0.0
10051	161.85499999999993
100510	0.0
100511	0.0
100512	0.0
100513	0.0
100514	0.0
100515	0.0
100516	0.0
100517	0.0
100518	0.0
100519	0.0
10052	113.43700000000004
100520	0.0
100521	0.0
100522	0.0
100523	0.0
100524	0.0
100525	0.0
100526	0.0
100527	0.0
100528	0.0
100529	0.0
10053	2865.638000000019
100530	0.0
100531	0.0
100532	0.0
100533	0.0
100534	0.0
100535	0.0
100537	0.0
100538	0.0
100539	0.0
10054	870.4549999999932
100540	0.0
100541	0.0
100543	0.0
100544	0.0
100545	0.0
100546	0.0
100547	0.0
100548	0.0
100549	0.0
10055	803.4279999999932
100550	0.0
100552	0.0
100553	0.0
100554	0.0
100555	0.0
100557	0.0
100558	0.0
100559	0.0
100560	0.0
100561	0.0
100562	0.0
100563	0.0
100564	0.0
100565	0.0
100566	0.0
100567	0.0
